ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global"
22491,simple,SDD16120160,"Dexam Cream Cotton Knife Roll Heavy Duty",1,0,visible,,"A sturdy canvas knife roll/wallet with space for 10 knives and a sharpening steel (or 9 knives, a pair of scissors and a sharpening steel). It measures 53 x 32cm. Made from 100% cotton canvas in a cream colour.<br><br>DETAILS<br>Price Per: EA<br>For carton lots order multiples of: 1<br>Brand: DEXAM<br>Additional Info: DEXAM KNIFE ROLL 53 X 32CM.",,,taxable,,1,,,0,0,,,,,1,,,45.55,,,,https://hosposupplies.co.nz/wp-content/uploads/2020/06/f_d25565ac-346f-4e64-b020-31b3ed0fedc2-1.png,,,,,,,,,0,Brands,Spunglo,1,1,,,,
22492,simple,SDF12109426,"Dexam Deep Roaster - 2 Handles 35X26Cm",1,0,visible,,"Create the perfect roast dinner (and much more!) with this top quality 18/10 Stainless Steel roaster. This deep roaster has 2 hinged side handles so it doesn't take up too much cupboard space when not in use, and features a textured interior surface to reduce the risk of food sticking and make cleaning easier. Measures 35cm x 26cm x 5cm. Suitable for oven and most hobs, including induction, this comes with a 10 year guarantee. The roasting rack to fit this roaster is available separately.<br><br>DETAILS<br>Price Per: EA<br>For carton lots order multiples of: 1<br>Brand: DEXAM<br>Additional Info: SUPREME ROAST 2 HANDLES 36.5 X 27 X 6",,,taxable,,1,,,0,0,,,,,1,,,106.84,"Kitchenware > Pots &amp; Pans","Cups Saucers, Pot Pans",,https://hosposupplies.co.nz/wp-content/uploads/2020/06/zzxzxa-1.png,,,,,,,,,0,Brands,Spunglo,1,1,,,,
22493,simple,SDF12109428,"Dexam Deep Roaster - 2 Handles 41X30Cm",1,0,visible,,"Create the perfect roast dinner (and much more!) with this top quality 18/10 Stainless Steel roaster. This deep roaster has 2 hinged side handles so it doesn't take up too much cupboard space when not in use, and features a textured interior surface to reduce the risk of food sticking and make cleaning easier. Measures 41cm x 30mm x 7cm. Suitable for oven and most hobs, including induction, this comes with a 10 year guarantee. The roasting rack to fit this roaster is available separately.<br><br>DETAILS<br>Price Per: EA<br>For carton lots order multiples of: 1<br>Brand: DEXAM<br>Additional Info: SUPREME ROASTER 2 HANDLES, 41 X 30 X 7",,,taxable,,1,,,0,0,,,,,1,,,160.99,"Kitchenware > Pots &amp; Pans","Cups Saucers, Pot Pans",,https://hosposupplies.co.nz/wp-content/uploads/2020/06/9989-1.png,,,,,,,,,0,Brands,Spunglo,1,1,,,,
22494,simple,SDS17841306,"Dexam Disposable Piping Bags Medium Pk30",1,0,visible,,"Disposable Icing Bags, Medium,Pk/30, 29.5x16cm,capacity .45L, Dispensing Pack 30 non-slip plastic disposable icing bags on a roll. No more messy clean up. Simply trim the end to your desired size. Each bag 29.5 x 16cm. Can be used with or without icing or food piping nozzles (you may require a coupler depending on the size and use of the nozzles you choose).<br><br>DETAILS<br>Price Per: EA<br>For carton lots order multiples of: 1<br>Brand: DEXAM<br>Additional Info: DISPOSABLE ICING BAGS, PACK OF 30 ON A ROLL",,,taxable,,1,,,0,0,,,,,1,,,12.71,,,,https://hosposupplies.co.nz/wp-content/uploads/2020/06/wswf-1.png,,,,,,,,,0,Brands,Spunglo,1,1,,,,
22495,simple,SDF17840808,"Dexam Double Melon Baller",1,0,visible,,"Double-ended Melon Baller with a wooden handle. Stylish, simple and practical design with an easy to hold wooden handle. Use it to produce both small and medium sized balls. Excellent for preparing elegantly presented fruit salads, salads and buffets. Overall size: 20cm long. With 2.25cm and 3cm diameter bowls, one at each end.<br><br>DETAILS<br>Price Per: EA<br>For carton lots order multiples of: 1<br>Brand: DEXAM<br>Additional Info: 21 X 2.5 AND 3CM CUP DOUBLE MELON BALLER",,,taxable,,1,,,0,0,,,,,1,,,5.08,"Kitchenware > Cup Saucers",,,https://hosposupplies.co.nz/wp-content/uploads/2020/06/fwfwfwfwadda-1.png,,,,,,,,,0,Brands,Spunglo,1,1,,,,
22496,simple,SDF17840474,"Dexam Egg Slicer Stainless Steel",1,0,visible,,"Egg Slicer, Stainless Steel, 14.5cm x 8.5cm<br><br>DETAILS<br>Price Per: EA<br>For carton lots order multiples of: 1<br>Brand: DEXAM<br>Additional Info: EGG SLICER, 14.5CMX8.5, HANG TAG",,,taxable,,1,,,0,0,,,,,1,,,12.32,"Kitchenware > Utensils",Utensils,,https://hosposupplies.co.nz/wp-content/uploads/2020/06/4tgfds-1.png,,,,,,,,,0,Brands,Spunglo,1,1,,,,
22497,simple,SDF17840892,"Dexam Flat Wooden Pastry Brush 19Cm",1,0,visible,,"Flat Pastry brush with natural bristles and a natural wood handle. Ideal for brushing pastry and scones with egg washes or milk, natural bristle brushes are ideal for this purpose as they hold the most liquid and are more pliable than silicone or nylon brushes. Measures 1"" (2.5cm) wide and 7"" (18cm) long. Hand washing is recommended for all your wood-handled and natural-bristle pastry brushes. Let them soak in hot soapy water, then massage the bristles clean with your fingers, and rinse thoroughly until all the soap is gone. Shake dry, then wrap in a clean cloth to dry. Occasionally dip the bristles in a solution of bleach water (half capful of bleach to a pint of water) for 30 seconds and rinse.<br><br>DETAILS<br>Price Per: EA<br>For carton lots order multiples of: 1<br>Brand: DEXAM<br>Additional Info: 19CM/7.5"", HANG TAG",,,taxable,,1,,,0,0,,,,,1,,,3.23,"Kitchenware > Bakery &amp; Patisseries",Bakery,,https://hosposupplies.co.nz/wp-content/uploads/2020/06/vcscs_b52a66f3-2cf7-42aa-bc39-ccc11af849ee-1.png,,,,,,,,,0,Brands,Spunglo,1,1,,,,
22498,simple,SDF17841170,"Dexam Icing Coupler 2.5Cm Dia",1,0,visible,,"Plastic Icing Coupler for use with small icing nozzles and an icing bag. It securely holds the icing nozzle in place on the bag while you ice. Measuring 2.5cm diameter(bag end), it is made of two sections which screw together. Dishwasher safe.<br><br>DETAILS<br>Price Per: EA<br>For carton lots order multiples of: 1<br>Brand: DEXAM<br>Additional Info: WHITE PLASTIC",,,taxable,,1,,,0,0,,,,,1,,,3.23,"Kitchenware > Equipment",,,https://hosposupplies.co.nz/wp-content/uploads/2020/06/gr44-1.png,,,,,,,,,0,Brands,Spunglo,1,1,,,,
22499,simple,SDF17841298,"Dexam Icing Nozzle Starter Set",1,0,visible,,"This set contains 6 of the most popular, easy to use, stainless steel icing nozzle shapes and a plastic coupler. For use with an icing bag (available separately). The nozzles are: No. 2 Writer, No. 27 Closed Star, No. 30 Drop Flower, No. 61 Petal, No. 67 Leaf, No 98 Shell. The stainless steel nozzles and plastic coupler are dishwasher safe.<br><br>DETAILS<br>Price Per: EA<br>For carton lots order multiples of: 1<br>Brand: DEXAM<br>Additional Info: STARTER ICING SET, CONTAINS 6 STAINLESS STEEL NOZ",,,taxable,,1,,,0,0,,,,,1,,,22.20,,,,https://hosposupplies.co.nz/wp-content/uploads/2020/06/rgee-1.png,,,,,,,,,0,Brands,Spunglo,1,1,,,,
22500,simple,SDF17840301,"Dexam Jam Thermometer",1,0,visible,,"Jam and Deep Fry Thermometer with Metal Clip Preserving and deep frying thermometer for use when making jams, marmalades or candies, and when deep frying Many jam and candy recipes require accurate temperatures to achieve the best results, and by using this specialist high temperature thermometer which accurately measures up to 200 C (400F), you can follow the recipe accurately with the best chance of getting a delicious result Deep frying in oil at the correct temperature helps you to cook food throughly without overcooking, and helps reduces greasiness Always check your recipe for the correct recommended temperature, then simply clip the thermometer to the side of your pan, sliding the metal collar down the thermometer so that the bulb is sitting near to, but not actually touching the bottom of the pan, and read the temperature of your food on the easy-to-read scale Made from glass with a metal collar and clip, at 19cm long this thermometer is long enough to use in most large preserving or maslin pans and deep friers. Composition: aliminum, tinplate, liquid within thermometer is kerosene Height:1.5cm Width:20cm Depth:2.5cm Weight:0.045kg<br><br>DETAILS<br>Price Per: EA<br>For carton lots order multiples of: 1<br>Brand: DEXAM<br>Additional Info: 20X1.5X2.5CM JAM &amp; DEEP FRY WITH CLIP",,,taxable,,1,,,0,0,,,,,1,,,20.36,"Kitchenware > Bakery &amp; Patisseries",Bakery,,https://hosposupplies.co.nz/wp-content/uploads/2020/06/scscs-1.png,,,,,,,,,0,Brands,Spunglo,1,1,,,,
22501,simple,SDF16150683,"Dexam Jelly Bag Nylon 27X21Cm",1,0,visible,,"Handy nylon Jelly Bag for straining all kinds of foods and fruits. Ideal when you are making fruit jellies or wines as it allows you to extract perfectly clear juice. Can also be used for making cream cheese, wine making, cooking vegetables or straining baby food. Machine washable.<br><br>DETAILS<br>Price Per: EA<br>For carton lots order multiples of: 1<br>Brand: DEXAM<br>Additional Info: JELLY BAG,27 X 21",,,taxable,,1,,,0,0,,,,,1,,,10.34,,,,https://hosposupplies.co.nz/wp-content/uploads/2020/06/hjhuss-1.png,,,,,,,,,0,Brands,Spunglo,1,1,,,,
22502,simple,SDF17840842,"Dexam Lettuce Knife, Plastic, 30Cm",1,0,visible,,"Colourful plastic Lettuce Knife that prevents cut lettuce from going brown at the edges Perfect if you need to prepare your salad in advance A metal blade causes oxidisation in the lettuce leaf, which is what causes the brown colour Also makes a great cake slice No sharp edges, so safe for everyone to use Dishwasher safe. Packaged dimensions: 33 x 10 x 2cm Packaged weight: 0.062kg<br><br>DETAILS<br>Price Per: EA<br>For carton lots order multiples of: 1<br>Brand: DEXAM<br>Additional Info: 30CM PLASTIC",,,taxable,,1,,,0,0,,,,,1,,,8.63,"Kitchenware > Kitchenware Accessories",Accessories,,https://hosposupplies.co.nz/wp-content/uploads/2020/06/dfs-1.png,,,,,,,,,0,Brands,Spunglo,1,1,,,,
22503,simple,SDF17740025,"Dexam Long Wooden Preserving Spoon Beech",1,0,visible,,"Wooden Jam Spoon, 45cm - Jam spoon, made of beech. Extra long and ideal for large preserving pans, 45cm long.<br><br>DETAILS<br>Price Per: EA<br>For carton lots order multiples of: 1<br>Brand: DEXAM",,,taxable,,1,,,0,0,,,,,1,,,6.89,"Food Packaging > Paper &amp; Sugarcane > Cutlery",,,https://hosposupplies.co.nz/wp-content/uploads/2020/06/wreff-1.png,,,,,,,,,0,Brands,Spunglo,1,1,,,,
22504,simple,SDS12101804,"Dexam Milk Pan Non-Stick 1Ltr No Lid",1,0,visible,,"14cm Milk Pan manufactured from 0.7mm thick, high quality 18/10 stainless steel with an attractive satin and mirror polished finish. The pan incorporates an energy efficient, 6mm, impact bonded, fully encapsulated aluminium sandwich base. The interior non-stick coating is PFOA free for healthy cooking. The cast steel handle is secured with rivets for added durability and stability. We recommend the use of an oven glove or cloth to ensure safe handling of this cookware. Extremely versatile, it is suitable for all hob types, dishwasher safe and comes with a 25 year guarantee. With a usable capacity of 1.0 L, the maximum capacity is 1.25 L). Gift boxed.<br><br>DETAILS<br>Price Per: EA<br>For carton lots order multiples of: 1<br>Brand: DEXAM<br>Additional Info: SUPREME 14CM",,,taxable,,1,,,0,0,,,,,1,,,87.98,"Kitchenware > Pots &amp; Pans",,,https://hosposupplies.co.nz/wp-content/uploads/2020/06/33vvss-1.png,,,,,,,,,0,Brands,Spunglo,1,1,,,,
22505,simple,SDF17841296,"Dexam Mini Angled Palette Knife 13Cm",1,0,visible,,"Mini Angled Palette Knife with Riveted Wood Handle, 13cm Versatile kitchen tool with flexible stainless steel blade and riveted handle. Can be used to ice cakes, spread creams and fillings or turn food while cooking.<br><br>DETAILS<br>Price Per: EA<br>For carton lots order multiples of: 1<br>Brand: DEXAM",,,taxable,,1,,,0,0,,,,,1,,,10.95,,,,https://hosposupplies.co.nz/wp-content/uploads/2020/06/sfwfvw-1.png,,,,,,,,,0,Brands,Spunglo,1,1,,,,
22506,simple,SDF16141210,"Dexam Nylon Piping Bag Dbl Stitched 20Cm",1,0,visible,,"For the keen cake decorator, new and improved double stitched, extra durable, nylon icing bag for use with icing nozzles. Simply trim the point of the bag to the size you require and insert the nozzle, using a coupler to keep it in place. Hand wash or, if necessary, the bag can be safely boiled.<br><br>DETAILS<br>Price Per: EA<br>For carton lots order multiples of: 1<br>Brand: DEXAM<br>Additional Info: NYLON ICING BAG, DOUBLE STITCHED, 20CM",,,taxable,,1,,,0,0,,,,,1,,,4.00,,,,https://hosposupplies.co.nz/wp-content/uploads/2020/06/u7yr-1.png,,,,,,,,,0,Brands,Spunglo,1,1,,,,
22507,simple,SDD17840780,"Dexam Pastry Blender - Soft Grip Handle",1,0,visible,,"Makes smooth pastry dough effortlessly. The shaped wires quickly blend fat and flour together, efficiently helping you remove all traces of clumps or unblended ingredients. Light-weight and easy to clean. Made from hard-wearing stainless steel with an ergonomic, comfort-grip non-slip handle. Dishwasher safe. Height:4.5cm Width:11cm Depth:11.5cm Weight:0.09kg<br><br>DETAILS<br>Price Per: EA<br>For carton lots order multiples of: 1<br>Brand: DEXAM<br>Additional Info: 4.5X11X11.5CM PASTRY BLENDER, WITH WOOD HANDLE",,,taxable,,1,,,0,0,,,,,1,,,19.84,,,,https://hosposupplies.co.nz/wp-content/uploads/2020/06/44yrdg-1.png,,,,,,,,,0,Brands,Spunglo,1,1,,,,
